,scores_stratified_KFold,scores_cross_val,accuracy_score
B03_10m B04_20m B12_20m,0.7294354838709678,0.8356854838709677,0.9056603773584906
B03_10m B05_20m B06_20m,0.8352822580645162,0.6715725806451613,0.9056603773584906
B03_10m B05_20m B07_20m,0.5629032258064516,0.8352822580645162,0.8867924528301887
B03_10m B05_20m B8A_20m,0.6483870967741936,0.7362903225806452,0.8113207547169812
B03_10m B05_20m B11_20m,0.6842741935483871,0.7046370967741936,0.8867924528301887
B03_10m B05_20m B12_20m,0.7058467741935484,0.6024193548387097,0.11320754716981132
B03_10m B06_20m B07_20m,0.738508064516129,0.6945564516129032,0.7547169811320755
B03_10m B06_20m B8A_20m,0.8276209677419354,0.8800403225806452,0.22641509433962265
B03_10m B06_20m B11_20m,0.5485887096774194,0.8544354838709678,0.8490566037735849
B03_10m B06_20m B12_20m,0.7983870967741936,0.7796370967741936,0.09433962264150944
B03_10m B07_20m B8A_20m,0.6044354838709678,0.8223790322580646,0.9056603773584906
B03_10m B07_20m B11_20m,0.6433467741935484,0.5433467741935484,0.8679245283018868
B03_10m B07_20m B12_20m,0.6731854838709678,0.65625,0.9056603773584906
B03_10m B8A_20m B11_20m,0.7108870967741936,0.7233870967741935,0.8113207547169812
B03_10m B8A_20m B12_20m,0.860483870967742,0.5167338709677419,0.8301886792452831
B03_10m B11_20m B12_20m,0.6852822580645161,0.4820564516129032,0.16981132075471697
B03_20m B04_20m B05_20m,0.7046370967741936,0.6981854838709678,0.8867924528301887
B03_20m B04_20m B06_20m,0.6256048387096774,0.7794354838709678,0.9056603773584906
B03_20m B04_20m B07_20m,0.8733870967741936,0.5870967741935484,0.7735849056603774
B03_20m B04_20m B8A_20m,0.7314516129032258,0.8735887096774194,0.8113207547169812
B03_20m B04_20m B11_20m,0.8798387096774194,0.5641129032258065,0.8113207547169812
B03_20m B04_20m B12_20m,0.4995967741935484,0.741733870967742,0.8679245283018868
B03_20m B05_20m B06_20m,0.7483870967741936,0.7358870967741936,0.8679245283018868
B03_20m B05_20m B07_20m,0.8546370967741936,0.7516129032258065,0.2830188679245283
B03_20m B05_20m B8A_20m,0.8663306451612904,0.8733870967741936,0.8301886792452831
B03_20m B05_20m B11_20m,0.5643145161290322,0.7671370967741936,0.8867924528301887
B03_20m B05_20m B12_20m,0.7840725806451612,0.7169354838709678,0.6415094339622641
B03_20m B06_20m B07_20m,0.6995967741935484,0.8421370967741936,0.8679245283018868
B03_20m B06_20m B8A_20m,0.6933467741935484,0.6983870967741936,0.8867924528301887
B03_20m B06_20m B11_20m,0.6921370967741935,0.6383064516129032,0.09433962264150944
B03_20m B06_20m B12_20m,0.7300403225806452,0.7110887096774194,0.7924528301886793
B03_20m B07_20m B8A_20m,0.6316532258064516,0.8171370967741935,0.8867924528301887
B03_20m B07_20m B11_20m,0.673991935483871,0.6606854838709678,0.660377358490566
B03_20m B07_20m B12_20m,0.8798387096774194,0.7832661290322581,0.1320754716981132
B03_20m B8A_20m B11_20m,0.841733870967742,0.8352822580645162,0.9245283018867925
B03_20m B8A_20m B12_20m,0.5689516129032258,0.7296370967741936,0.8679245283018868
B03_20m B11_20m B12_20m,0.7546370967741935,0.7171370967741936,0.8679245283018868
B04_20m B05_20m B06_20m,0.7903225806451613,0.7002016129032258,0.8867924528301887
B04_20m B05_20m B07_20m,0.7766129032258065,0.5350806451612903,0.7924528301886793
B04_20m B05_20m B8A_20m,0.7252016129032258,0.5899193548387097,0.8301886792452831
B04_20m B05_20m B11_20m,0.7701612903225807,0.7568548387096774,0.32075471698113206
B04_20m B05_20m B12_20m,0.8546370967741936,0.6546370967741936,0.7924528301886793
B04_20m B06_20m B07_20m,0.892741935483871,0.7846774193548387,0.1509433962264151
B04_20m B06_20m B8A_20m,0.7110887096774194,0.8733870967741936,0.8113207547169812
