,scores_stratified_KFold,scores_cross_val,accuracy_score
B8A_20m B08_10m B02_10m,0.4064516129032258,0.3935483870967742,0.15384615384615385
B8A_20m B08_10m B04_10m,0.37419354838709673,0.3032258064516129,0.38461538461538464
B8A_20m B08_10m B03_10m,0.36774193548387096,0.2258064516129032,0.46153846153846156
B8A_20m B02_10m B04_10m,0.2967741935483871,0.3806451612903226,0.17307692307692307
B8A_20m B02_10m B03_10m,0.33548387096774196,0.3419354838709677,0.1346153846153846
B8A_20m B04_10m B03_10m,0.3161290322580645,0.38064516129032255,0.4807692307692308
B11_20m B12_20m B08_10m,0.3419354838709677,0.3741935483870968,0.4230769230769231
B11_20m B12_20m B02_10m,0.3483870967741935,0.4193548387096774,0.36538461538461536
B11_20m B12_20m B04_10m,0.36129032258064514,0.4064516129032258,0.23076923076923078
B11_20m B12_20m B03_10m,0.3032258064516129,0.3032258064516129,0.15384615384615385
B11_20m B08_10m B02_10m,0.3870967741935484,0.2838709677419355,0.46153846153846156
B11_20m B08_10m B04_10m,0.36774193548387096,0.4064516129032258,0.40384615384615385
B11_20m B08_10m B03_10m,0.3806451612903226,0.4387096774193548,0.36538461538461536
B11_20m B02_10m B04_10m,0.3806451612903226,0.37419354838709673,0.3269230769230769
B11_20m B02_10m B03_10m,0.2903225806451613,0.4129032258064516,0.11538461538461539
B11_20m B04_10m B03_10m,0.4064516129032258,0.2903225806451613,0.5
B12_20m B08_10m B02_10m,0.3612903225806452,0.2645161290322581,0.17307692307692307
B12_20m B08_10m B04_10m,0.2645161290322581,0.23870967741935484,0.4423076923076923
B12_20m B08_10m B03_10m,0.34838709677419355,0.2967741935483871,0.3269230769230769
B12_20m B02_10m B04_10m,0.2967741935483871,0.2903225806451613,0.38461538461538464
B12_20m B02_10m B03_10m,0.3483870967741935,0.33548387096774196,0.46153846153846156
B12_20m B04_10m B03_10m,0.29032258064516125,0.4064516129032258,0.5
B08_10m B02_10m B04_10m,0.3741935483870968,0.3419354838709678,0.38461538461538464
B08_10m B02_10m B03_10m,0.3290322580645161,0.3096774193548387,0.17307692307692307
B08_10m B04_10m B03_10m,0.2967741935483871,0.3935483870967742,0.5
B02_10m B04_10m B03_10m,0.3741935483870968,0.36774193548387096,0.38461538461538464
B03_20m B04_20m B05_20m B06_20m,0.2129032258064516,0.25806451612903225,0.34615384615384615
B03_20m B04_20m B05_20m B07_20m,0.2967741935483871,0.3290322580645161,0.25
B03_20m B04_20m B05_20m B8A_20m,0.3225806451612903,0.3419354838709677,0.3076923076923077
B03_20m B04_20m B05_20m B11_20m,0.3225806451612903,0.3032258064516129,0.09615384615384616
B03_20m B04_20m B05_20m B12_20m,0.38064516129032255,0.3290322580645161,0.25
B03_20m B04_20m B05_20m B08_10m,0.25161290322580643,0.4064516129032258,0.4423076923076923
B03_20m B04_20m B05_20m B02_10m,0.2774193548387097,0.3354838709677419,0.21153846153846154
B03_20m B04_20m B05_20m B04_10m,0.3096774193548387,0.38064516129032255,0.21153846153846154
B03_20m B04_20m B05_20m B03_10m,0.2838709677419355,0.3096774193548387,0.4807692307692308
B03_20m B04_20m B06_20m B07_20m,0.3032258064516129,0.36129032258064514,0.4423076923076923
B03_20m B04_20m B06_20m B8A_20m,0.23225806451612904,0.27741935483870966,0.4423076923076923
B03_20m B04_20m B06_20m B11_20m,0.3354838709677419,0.3225806451612903,0.11538461538461539
B03_20m B04_20m B06_20m B12_20m,0.4451612903225806,0.38064516129032255,0.38461538461538464
B03_20m B04_20m B06_20m B08_10m,0.3870967741935484,0.3290322580645161,0.25
B03_20m B04_20m B06_20m B02_10m,0.3032258064516129,0.3612903225806452,0.17307692307692307
B03_20m B04_20m B06_20m B04_10m,0.3354838709677419,0.2967741935483871,0.4230769230769231
B03_20m B04_20m B06_20m B03_10m,0.3161290322580645,0.3548387096774194,0.36538461538461536
B03_20m B04_20m B07_20m B8A_20m,0.3419354838709677,0.4193548387096774,0.46153846153846156
B03_20m B04_20m B07_20m B11_20m,0.3290322580645161,0.3161290322580645,0.34615384615384615
B03_20m B04_20m B07_20m B12_20m,0.3161290322580645,0.34838709677419355,0.46153846153846156
B03_20m B04_20m B07_20m B08_10m,0.36129032258064514,0.367741935483871,0.4423076923076923
B03_20m B04_20m B07_20m B02_10m,0.36129032258064514,0.2193548387096774,0.21153846153846154
B03_20m B04_20m B07_20m B04_10m,0.38064516129032255,0.14838709677419354,0.09615384615384616
B03_20m B04_20m B07_20m B03_10m,0.2838709677419355,0.4258064516129032,0.36538461538461536
B03_20m B04_20m B8A_20m B11_20m,0.3483870967741936,0.3548387096774193,0.38461538461538464
B03_20m B04_20m B8A_20m B12_20m,0.3225806451612903,0.4064516129032258,0.1346153846153846
B03_20m B04_20m B8A_20m B08_10m,0.2258064516129032,0.27741935483870966,0.4230769230769231
B03_20m B04_20m B8A_20m B02_10m,0.34838709677419355,0.3032258064516129,0.5192307692307693
B03_20m B04_20m B8A_20m B04_10m,0.2645161290322581,0.3548387096774194,0.4423076923076923
B03_20m B04_20m B8A_20m B03_10m,0.3806451612903226,0.3870967741935484,0.34615384615384615
B03_20m B04_20m B11_20m B12_20m,0.3548387096774193,0.34838709677419355,0.6153846153846154
B03_20m B04_20m B11_20m B08_10m,0.4193548387096774,0.3612903225806451,0.23076923076923078
